title,author,release_date,page_count,language,publisher,genre,format,reviews,ratings,description,avg_score,ibsn,link
Mr. Cannyharme: A Novel of Lovecraftian Terror,Michael Shea,2021-01-01,239,angielski,Hippocampus Press,horror,e-book,1,0,"Michael Shea wrote the previously unpublished novel Mr. Cannyharme in 1981, and it constitutes a remarkable adaptation of H. P. Lovecraft’s early story “The Hound” (1922),about the depredations of an ancient Dutch vampire. In Shea’s novel, Mr. Cannyharme stalks the seedy Mission District of San Francisco in the aftermath of the hippie movement of the 1960s. Holed up in a rundown hotel, the seemingly harmless Cannyharme—aged, feeble, bent almost double with a crippling disease—is the focus of the supernatural terror in the novel.Mr. Cannyharme, written in a vibrant prose that brings to life the multitude of characters that populate the book, is a triumph of Lovecraftian terror, but also speaks of the way in which those who are regarded as the refuse of society can assert their dignity and self-worth in a grim environment. In this sense, it proves to be a novel affirming the triumph of the human spirit over the horrors facing it.","6,0",,https://lubimyczytac.pl/ksiazka/5097386/mr-cannyharme-a-novel-of-lovecraftian-terror
Coprophillia,Timothy Friesenhahn,2021-01-01,,angielski,Amazon Kindle,horror,e-book,1,0,"After the death of his father, Paige turned to whiskey. Ravaged by painful memories of his teenage past he had no want or need for affection.By chance he met a wonderful woman. The hasty relationship only lasted two months before his mental health declined. Could he love anymore?He wanted out. In his search for escape, he falls into the clutches of a diabolical young lady.Trapped in her basement, being force-fed feces; his only chance for survival is to obey her every command.How can such a beautiful girl, be so maniacal?His only chance for survival is to feed into the girl's nefarious desires.Can he live long enough to escape? Can a person fall in love with such an omnipotent figure? Can one look past the twisted desires of a gorgeous girl, and overlook a sick fetish. For Deleyza, his captor; she is a practitioner of Coprophilia.","6,0",,https://lubimyczytac.pl/ksiazka/5048274/coprophillia
Eyes in the Dust and Other Stories,David Peak,2021-01-01,139,angielski,Trepidatio Publishing,horror,e-book,1,0,"Phantom limbs, porous realities, and strange reflections shifting in black glass. The thirteen stories included in David Peak's decade-spanning collection explore how memory affects place and place affects memory, the traumas that haunt bodies like ghosts, and the desperation of needing to be seen and understood by others. Only in pulling back the bloody veil of this world may we be so blessed to see things as they really are-and not as we wish them to be.","6,0",,https://lubimyczytac.pl/ksiazka/5114835/eyes-in-the-dust-and-other-stories
Kasztelanówny z Winnej Góry,Piotr Burzyński,2021-01-01,225,polski,Nova Sandec,"baśnie, legendy, podania",papier,1,0,"""Kasztelanówny z Winnej Góry"" to opowieść historyczna z okresu XIII wieku, przeznaczona głównie dla młodzieży. Wprowadza czytelnika w atmosferę burzliwych czasów rozbicia dzielnicowego Polski, trudnych rządów księcia Bolesława Wstydliwego, Leszka Czarnego oraz objęcia w posiadanie Sądecczyzny przez księżną Kunegundę i trzeciego najazdu tatarskiego. (z wstępu od autora)","7,0",9788366394513,https://lubimyczytac.pl/ksiazka/5005629/kasztelanowny-z-winnej-gory
Hellraiser: The Toll,Mark Alan Miller,2021-01-01,81,angielski,Independently published,horror,e-book,1,0,"Thirty years after Kirsty Cotton escaped from the clutches of the Hell Priest, Pinhead, and lived to fight another day, her life has never been the same. Every few years she fashions a new name, a new identity, and a new home for herself; She is a woman who is running from her past at all costs, which is why it comes as such a surprise when she receives a mysterious letter in the mail, addressed to the woman she's been running from over half her life. Answering the letter's query, she begins a descent down a rabbit hole to the ultimate confrontation. Her actions stir something unnamable in the ether, and throw her into a game where nothingnot even what she sees in front of her very eyescan be trusted. With equal parts economy and eloquence, author Mark Alan Miller brings to life the beginning of the end as ""The Toll"" expands the Hellraiser universe, and shows that before Harry D'Amour's adventures in ""The Scarlet Gospels,"" there was a first witness to Pinhead's infernal plan.","3,0",,https://lubimyczytac.pl/ksiazka/5042645/hellraiser-the-toll
The Little Match Girl,Hans Christian Andersen,2021-01-01,46,angielski,Hans Christian Andersen Copenhagen,"baśnie, legendy, podania",papier,0,0,Ta książka nie posiada jeszcze opisu.,"0,0",9788794005135,https://lubimyczytac.pl/ksiazka/5097154/the-little-match-girl
The Bad Book,praca zbiorowa,2021-01-01,310,angielski,Amazon Digital Services,horror,e-book,1,0,"The Good Book.You might have clutched it in your church pew on Sunday mornings. You know the one?With the pebbled black soft cover, the words HOLY BIBLE stamped in gold ink.Perhaps it strengthened your faith, comforted you in dark times.Multiple Bram Stoker Award-nominated John F.D. Taff has assembled a Last Supper of Dark Apostles to turn some of those ""good book"" parables on their heads--twisting Bible stories into sinister horror tales.Blasphemous? Heretical? We sincerely hope so.As you read on, remember one thing, though.There’s no comfort to be found in The Bad Book.No comfort at all.Including stories byPhilip FracassiKristi DeMeesterJohn Langan...and many more...","5,0",,https://lubimyczytac.pl/ksiazka/5052614/the-bad-book
Revival Road,Chris DiLeo,2021-01-01,543,angielski,Bloodshot Books,horror,e-book,1,0,"A PART OF GOD’S PLANOn an average street in a typical suburban town, a child dies in an all-too-plausible accident. For Sherri Matthews, a neighbor who has dedicated her life to God’s calling, this is part of God’s plan. And when the child wakes in the morgue seemingly healed, Sherri knows she must now prepare the way for what comes next.A SINISTER POWER AT WORK“Something big is coming,” the revived child promises. His pet dog, dead and buried weeks prior, has come back as well, but more monster than mutt. Abbott French and Ellie Pike have never trusted Sherri or her unwavering belief and don’t believe these resurrections are God’s work. But how to explain when his sickly mother dies and is resurrected? And what about the horror Chance Gold encounters in the woods and the voice that insists, You’re mine? Or the secret a mental patient who murdered her friend knows? Or the terrible thing Carl Nichols is hiding in his basement? Or the hundreds of crows gathering across the street as if in anticipation?A SHOWDOWN BETWEEN GOOD AND EVILAs Sherri gathers believers, she takes an unthinkable step to fulfill God’s plan. Meanwhile, Abbott and Ellie must find out why this is happening and how they can stop it. The stage is set for a gruesome, apocalyptic showdown between good and evil, between life and death—where life may be the most horrifying prospect of all.Not your typical zombie novel, Revival Road is a fast-paced thrill ride of horrors human and supernatural, an exploration of the dark underbelly of suburban life, and a testament to fears elemental and otherworldly.The only guarantee in life is death.Except when you die on Revival Road.","7,0",,https://lubimyczytac.pl/ksiazka/5168345/revival-road
Objawienia w Kibeho.,Roman Rusinek,2021-01-01,222,polski,Apostolicum,"baśnie, legendy, podania",papier,0,0,"W latach 1981-1989 w Kibeho w Rwandzie miały miejsce pierwsze objawienia maryjne w Afryce, oficjalnie uznane przez Kościół katolicki w 2001 r. Maryja ukazywała się trzem uczennicom miejscowej szkoły: Alphonsine Mumureke, Nathalie Mukamazimpaka i Marie Claire Mukangango.Matka Boża z Kibeho skierowała swoje orędzie do całego świata, przestrzegając przed nienawiścią i kłamstwem. Wzywała do modlitwy o pokój i pojednanie, szczególnie do odmawiania i rozpowszechniania Różańca do Siedmiu Boleści. Prosiła też o wybudowanie kaplicy w miejscu objawień. Pomimo wezwań Matki Bożej w 1994 r. wybuchła w Rwandzie bratobójcza wojna. Odpowiadając na prośbę Maryi Matki Słowa, dla upamiętnienia objawień w Kibeho powstało sanktuarium maryjne, którego kustoszami są Księża Pallotyni.","0,0",9788379192168,https://lubimyczytac.pl/ksiazka/5061953/objawienia-w-kibeho
Baśń o Tarnobrzegu,Iwona Rusek,2021-01-01,95,polski,Miejska Biblioteka Publiczna im. dr. Michała Marczaka w Tarnobrzegu,"baśnie, legendy, podania",papier,0,0,Ta książka nie posiada jeszcze opisu.,"0,0",9788394077082,https://lubimyczytac.pl/ksiazka/5162661/basn-o-tarnobrzegu
Ancient Enemy,Michael McBride,2021-01-01,,angielski,Tantor Audio,horror,audiobook,1,0,"Sani Natonaba's ancestors have lived in these canyons for more than 700 years, but they aren't the only ones. When he awakens to the bleating of his family's sheep being slaughtered, he learns that something is stalking this isolated corner of the reservation, a predator unlike any he has encountered before, one that attacks with alarming stealth and ferocity.Only his grandfather knows what lurks outside in the darkness, but a stroke has left him unable to communicate, forcing Sani to embark upon a journey into the distant past to discover the horrible truth. And he's running out of time. There's no sign of an end to the killing, and already he's found claw marks and strange footprints around his home.Sani must decipher the clues hidden a millennium ago by the Anasazi before their mysterious disappearance if he's to have any hope of surviving the impending confrontation with an ancient enemy that has already hunted his bloodline to the brink of extinction.","6,0",,https://lubimyczytac.pl/audiobook/5132593/ancient-enemy
Koty Ultharu,Howard Lovecraft,2021-01-01,,polski,Vesper,horror,papier,0,0,"Koty Ultharu to zbiór dziesięciu opowiadań Howarda Phillipsa Lovecrafta, zaliczanych do literatury fantastycznej. Archaiczne świątynie zapomnianych bogów, upadłe cywilizacje, legendarne miasta, oniryczne wędrówki poprzez baśniowe, nierzeczywiste światy, w których człowiek styka się z magią i mitycznymi istotami oto główne tematy opowiadań. W niniejszym tomie znajdują się następujące opowiadania: Polaris, Biały Statek, Przyszła na Sarnath zagłada, Koty Ultharu, Celephais, Wędrówka Iranona, Inni bogowie, Dziwny dom wysoko wśród mgieł, Ku nieznanemu Kadath śniąca się wędrówka oraz Srebrny klucz.","0,0",9788377313770,https://lubimyczytac.pl/ksiazka/5145841/koty-ultharu
Diabelski układ,K. Farion P.,2021-01-01,,polski,Muza,horror,papier,0,0,"Sara jest ambitną dziewczyną, która dąży do rozwoju swojej kariery w bankowości. Błażej jest osobistym ochroniarzem, który ma co nieco za uszami. Początkowo łączą ich tylko sprawy zawodowe, ale szybko nawiązuje się między nimi przyjaźń, a potem coś znacznie więcej. On szybko uzależnia ją od siebie. Ona nie widzi świata poza nim. Kiedy Błażejznika, wydaje się, że Sara ma szansę na budowę nowego życia, ale on niespodziewanie wraca po latach i burzy cały jej spokój. Stawia ją pod ścianą. Sara musi poważnie zastanowić się nad tym, jaką decyzję powinna podjąć, choć z góry wiadomo, że znajduje się na przegranej pozycji. Czy Błażejowi uda się wciągnąć Sarę w swój kryminalny świat?Czy Sara podda się szantażowi i odda się w ręce szefa mafii? Ta historia pokazuje, że przyjaciel nie zawsze jest przyjacielem a wróg nie zawsze jest wrogiem.","0,0",9788328716407,https://lubimyczytac.pl/ksiazka/5150217/diabelski-uklad
Legendy krakowskie najstarsze,Herbert Oleschko,2021-01-01,72,polski,Księgarnia Akademicka,"baśnie, legendy, podania",papier,0,0,"Trzy krakowskie legendy cieszą się wyjątkową popularnością i uznaniem. Któż nie zna podań o Kraku, Smoku Wawelskim i Wandzie, określanych w naszej tradycji historiograficznej jako cykl Kraka? Te najstarsze przekazy, spisane prawdopodobnie na podstawie podań ustnych przez sławnego kronikarza Wincentego Kadłubka, były na przestrzeni wieków wielokrotnie publikowane i przerabiane. Zaproponowana tu autorska wersja unika powielania utartych schematów. Ujęcie to jest nieco humorystyczne, zmierza w kierunku opowieści lekko łotrzykowskiej i przypowiastki filozoficznej. Nowość polega na bardzo silnym powiązaniu cyklu Kraka z osobą Wincentego Kadłubka. Wśród licznych wątków legendarnych dotyczących krakowskiego biskupa w książce wydobyto na pierwszy plan jego pieszą wędrówkę z Krakowa do Jędrzejowa na przełomie lat 1217-1218. Uhonorowanie w ten sposób błogosławionego Wincentego jest osobistym hołdem i wyrazem szacunku autora dla tej pięknej i fascynującej postaci, na szczęście coraz bardziej docenianej przez uczonych oraz szerokie kręgi społeczne. Dzisiaj uznajemy Kronikę Polaków za wspaniały pomnik umysłowości i uczoności dwunastowiecznego pisarza.","0,0",9788381385268,https://lubimyczytac.pl/ksiazka/5077203/legendy-krakowskie-najstarsze
